neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,availability_365
4,5,2,80,5,16,29
3,146,1,89,1,15,34
4,172,2,67,5,0,90
3,96,2,140,3,3,45
2,14,2,45,2,7,82
2,191,2,28,1,31,1
3,95,1,150,5,14,16
3,202,2,190,1,15,63
3,131,2,150,3,0,364
2,215,1,200,3,9,2
2,14,2,45,5,8,247
3,96,2,100,1,1,156
3,202,2,80,1,32,27
2,81,1,107,1,0,49
4,124,1,149,2,0,327
1,33,2,38,2,0,177
4,13,1,120,1,23,189
3,146,1,240,1,19,121
4,124,2,50,1,0,62
2,215,2,66,2,6,173
2,14,2,40,2,8,14
2,32,1,130,2,0,16
3,96,1,180,2,0,3
1,211,2,28,1,26,123
3,203,1,165,1,2,346
3,95,2,150,1,2,87
3,65,2,80,2,1,87
4,69,2,57,1,20,156
2,81,1,275,6,8,9
2,8,2,60,2,9,31
4,55,2,90,3,17,340
4,221,2,90,1,27,365
4,78,2,40,1,10,205
3,65,1,150,3,6,4
2,29,2,59,1,1,148
2,215,1,150,2,11,330
4,78,2,65,1,11,126
4,80,1,90,1,6,83
2,14,2,96,2,2,103
4,106,1,160,1,3,359
2,29,2,75,2,4,76
3,95,2,150,1,0,8
3,95,1,90,4,5,7
1,132,2,240,1,0,363
3,128,1,240,2,12,304
2,29,2,37,4,0,36
3,95,2,64,2,15,48
4,106,2,47,3,29,126
3,87,1,175,4,2,3
3,96,2,166,1,1,345
3,65,1,190,1,1,365
3,95,2,90,2,17,177
2,159,2,200,2,16,357
2,152,2,60,3,22,6
2,14,2,52,2,13,320
3,95,2,69,2,0,365
2,52,2,90,3,1,56
4,118,2,89,1,0,321
2,75,1,110,3,2,108
3,95,2,80,1,1,86
2,14,2,109,3,19,360
2,52,2,25,4,7,174
4,165,1,89,3,29,313
3,120,1,200,3,8,319
4,169,1,140,2,9,36
2,14,2,58,2,8,171
4,108,2,100,3,0,179
3,96,3,75,1,2,362
2,215,1,110,4,5,1
4,107,2,57,1,6,65
4,51,2,110,1,1,357
4,167,1,99,2,9,164
3,210,2,120,2,12,35
2,14,2,55,2,6,79
2,61,2,75,3,11,330
3,62,2,50,3,0,41
3,62,1,100,2,16,8
2,29,2,43,2,17,68
3,210,1,250,3,30,18
4,55,2,85,2,2,278
2,215,2,100,2,0,61
2,160,1,70,1,3,4
3,192,1,175,3,5,83
3,203,1,195,2,1,3
3,128,2,252,2,3,327
3,113,1,199,1,5,85
3,95,3,44,1,25,6
3,95,2,100,1,0,39
3,203,2,175,4,11,63
4,5,2,70,1,19,172
2,61,2,70,4,0,16
2,24,1,150,5,8,179
1,79,2,39,3,0,170
3,95,1,73,4,11,6
2,14,1,179,1,18,323
4,78,2,80,1,15,137
3,95,2,65,1,11,365
2,86,2,100,5,0,91
2,14,1,88,2,8,18
3,202,1,220,1,0,32
3,36,2,110,3,2,66
3,74,1,199,1,3,324
2,176,1,110,2,16,276
2,29,1,230,2,2,274
2,14,2,65,2,16,222
1,204,2,50,1,19,32
2,215,2,85,2,34,74
2,215,1,150,2,0,235
2,81,1,160,4,2,34
4,167,1,80,1,0,163
3,96,2,119,3,1,30
3,96,2,179,1,18,364
2,24,1,110,2,8,248
4,184,1,175,2,19,147
2,215,2,82,1,25,64
4,172,1,150,2,3,364
1,39,2,55,3,0,140
3,128,2,172,1,18,85
3,35,1,200,4,31,291
5,71,2,49,2,0,144
3,74,1,255,2,4,215
2,52,2,43,6,5,301
2,29,2,45,2,3,318
3,35,1,175,4,30,48
3,65,2,250,1,2,178
3,65,2,100,1,24,91
3,207,2,35,1,25,80
3,95,2,110,1,1,157
4,9,2,90,3,8,324
2,14,2,42,5,3,23
2,29,2,65,2,31,125
3,95,2,80,4,1,365
3,65,1,175,3,6,18
3,202,1,250,1,12,323
3,65,2,125,2,16,18
5,212,1,103,3,1,189
4,69,2,49,1,3,35
3,95,1,136,2,15,6
3,96,1,200,2,6,20
3,96,1,200,5,2,15
3,96,1,180,3,2,2
2,52,2,35,2,0,224
2,14,2,70,2,0,291
2,81,1,150,3,4,1
2,61,1,200,3,1,357
3,207,2,40,2,11,16
2,75,2,40,1,7,61
4,69,3,65,2,1,365
3,120,2,75,3,0,21
3,96,1,190,2,5,10
3,210,1,200,3,26,67
2,61,1,125,2,22,82
2,14,2,55,1,33,298
2,8,2,30,3,0,27
2,215,2,89,1,2,16
3,74,1,230,2,6,327
2,29,2,63,3,19,160
2,29,2,65,2,28,204
3,62,2,49,3,8,16
4,221,2,75,1,0,138
2,215,1,185,1,2,130
3,35,2,235,1,34,135
2,160,1,128,2,2,133
2,29,2,63,6,3,187
4,186,2,67,1,12,365
4,165,2,50,2,20,347
3,35,1,205,4,17,44
4,84,1,114,2,7,359
2,61,2,47,4,27,317
3,210,2,220,1,2,364
3,65,1,200,2,8,188
2,61,2,75,3,10,123
3,62,1,156,3,8,51
3,128,1,210,3,21,209
3,207,2,87,4,34,31
2,52,2,75,2,25,365
3,128,1,165,2,4,188
3,65,1,130,3,1,4
2,61,2,81,2,4,364
3,96,1,220,5,5,1
2,61,2,47,4,21,320
3,202,1,190,2,1,9
3,96,1,185,4,23,230
2,14,1,91,2,16,10
2,215,1,143,5,2,9
2,217,1,85,3,12,5
3,62,2,110,1,35,90
5,3,1,199,1,1,81
4,218,1,199,5,2,338
3,62,1,160,1,11,21
4,190,3,30,3,2,327
1,200,2,75,1,1,365
3,210,1,176,3,13,64
2,92,2,75,3,0,23
4,80,1,70,1,29,225
1,119,1,60,1,9,257
3,65,2,195,1,12,85
3,120,1,110,6,5,12
2,52,2,75,2,2,158
4,5,2,70,3,1,36
4,164,2,54,2,10,319
4,213,2,85,1,0,365
2,152,2,220,2,9,251
3,203,2,60,3,4,16
4,55,2,105,1,0,89
5,41,1,100,2,5,312
2,215,2,85,2,22,36
2,215,2,80,4,9,36
3,95,1,112,3,4,24
3,96,2,109,2,7,10
2,81,1,275,4,1,146
3,65,2,100,6,10,200
4,118,3,65,4,1,1
2,75,2,40,2,4,260
2,183,2,95,1,2,364
4,78,2,78,1,17,82
2,14,2,40,5,8,289
2,152,1,108,3,15,8
2,29,2,50,1,3,250
3,192,2,100,1,0,283
4,4,2,95,1,31,361
3,35,1,175,4,5,8
3,192,1,249,5,0,117
4,124,1,159,5,25,299
2,215,1,251,1,17,340
2,152,1,120,2,23,4
3,93,2,78,4,0,13
4,69,2,42,2,6,292
1,119,2,55,2,31,280
2,215,2,70,4,7,364
2,14,2,75,2,22,308
3,96,1,195,5,11,14
4,105,2,100,1,1,179
3,95,2,100,2,21,79
4,167,2,180,1,0,76
3,95,2,149,2,13,185
2,14,1,110,4,5,50
2,86,1,240,2,22,280
3,202,1,100,2,21,16
3,95,2,82,1,22,96
3,203,2,120,5,11,134
2,64,2,48,2,0,329
2,129,1,155,4,1,7
3,192,2,100,1,0,317
2,215,1,250,3,31,13
4,51,3,40,2,10,356
3,35,2,115,1,9,172
3,65,1,150,2,20,2
4,165,2,78,1,14,356
2,183,2,60,5,7,56
3,128,1,133,6,22,5
2,191,1,260,4,2,3
3,35,2,180,1,2,158
4,5,1,115,1,30,85
3,203,1,175,2,17,27
2,215,2,75,1,2,260
3,146,1,182,2,11,30
4,118,1,199,2,6,316
3,96,1,160,3,8,1
3,95,2,90,1,23,254
3,95,2,85,2,15,75
2,14,3,35,1,16,346
3,207,2,79,4,2,16
2,21,3,35,1,0,352
4,105,2,50,2,9,365
2,14,1,120,2,26,22
2,31,2,98,3,0,361
3,95,2,125,3,14,121
3,65,2,95,3,23,229
1,185,2,60,3,8,326
1,48,2,100,1,2,177
3,138,1,140,3,1,3
4,186,2,55,5,28,365
4,4,2,75,2,3,79
1,193,1,80,1,0,1
2,29,2,65,1,35,52
2,215,2,75,2,6,307
2,215,2,85,6,7,19
4,218,1,140,3,0,232
3,210,1,250,2,2,98
3,95,1,148,2,8,334
3,138,1,257,2,8,108
3,62,2,99,3,25,127
4,184,2,70,1,5,365
2,14,2,95,1,21,260
3,93,1,200,5,1,36
3,35,1,180,3,26,53
1,135,1,120,2,26,260
2,52,2,70,5,3,9
2,130,1,85,3,25,139
2,215,1,128,2,13,27
3,65,1,230,3,12,4
3,199,2,80,1,9,42
3,104,2,70,1,1,312
2,81,1,115,2,1,16
3,202,1,250,4,2,297
3,203,1,185,2,16,261
3,95,2,85,1,2,7
3,113,1,219,1,18,292
2,215,2,55,2,26,156
2,14,2,65,3,5,341
1,150,2,80,2,20,188
3,207,2,75,2,34,222
2,52,1,100,2,0,87
3,202,2,78,3,11,116
4,126,1,124,2,1,161
3,202,2,75,4,15,21
3,202,1,120,1,16,2
2,75,3,29,2,5,321
2,61,2,54,2,0,336
3,95,1,104,1,18,34
4,4,3,37,1,0,148
2,32,1,130,4,9,70
2,29,2,37,2,8,1
2,215,1,250,5,0,318
2,14,1,275,3,0,365
2,215,1,180,4,0,23
3,207,2,90,1,33,189
3,96,2,150,6,0,51
4,80,1,250,5,0,53
3,62,2,130,4,31,8
2,29,2,50,1,1,328
3,203,1,125,5,5,7
3,36,3,53,1,7,58
4,84,2,55,1,24,32
2,160,2,58,1,8,158
3,179,2,100,1,1,270
2,29,2,110,5,0,358
2,14,2,30,3,7,2
3,62,2,113,1,12,90
4,105,2,70,2,0,188
3,62,1,199,2,5,177
2,160,1,140,5,7,14
3,128,2,120,1,28,17
2,31,2,45,1,7,68
2,14,2,55,5,8,270
3,207,2,50,1,10,71
2,53,2,68,2,5,365
3,203,2,93,1,27,190
2,64,2,150,2,1,362
2,29,1,190,2,0,11
2,20,1,160,4,4,14
3,198,1,220,3,15,84
4,124,2,38,3,15,163
3,138,1,231,2,5,82
3,65,1,90,4,4,5
2,183,2,90,2,15,91
2,21,3,50,3,1,177
2,215,1,99,3,0,14
2,14,2,75,1,0,137
2,29,2,70,3,8,67
4,55,2,90,2,8,87
4,164,2,70,1,2,127
2,58,1,100,2,0,69
3,62,2,72,5,21,165
2,29,1,135,2,10,88
3,95,1,220,2,1,214
3,113,1,225,1,1,221
2,191,2,59,1,36,352
4,106,2,70,1,3,174
4,55,2,55,3,13,36
3,65,2,180,3,5,31
2,14,1,140,3,12,66
3,104,2,50,2,7,155
4,5,1,149,2,35,362
3,95,2,140,1,4,350
3,96,2,149,5,13,123
4,78,2,48,4,11,168
2,24,2,95,1,7,342
3,96,3,80,1,19,52
2,32,1,200,2,7,45
1,193,2,40,4,34,37
2,27,2,100,1,3,2
2,176,2,53,2,9,357
2,8,1,200,2,1,179
2,8,2,75,1,14,154
3,95,1,140,1,5,3
3,113,2,209,3,7,317
1,197,2,38,2,33,327
3,138,1,240,2,8,105
3,35,2,150,1,4,1
2,176,3,30,2,2,28
4,100,1,165,1,0,323
2,159,2,75,1,1,188
2,75,2,180,1,22,89
2,92,1,128,4,17,9
4,69,1,145,1,0,110
3,62,2,60,1,35,94
2,58,1,225,1,15,87
3,95,1,198,2,2,154
2,52,2,50,2,24,47
2,26,1,120,3,2,1
1,147,1,105,2,27,328
4,80,2,70,2,6,288
2,160,2,75,2,10,52
2,191,2,55,3,31,345
3,120,1,200,2,24,6
3,128,1,245,2,0,79
2,14,1,255,6,12,66
3,95,1,114,1,2,104
3,203,2,150,1,28,364
3,95,1,150,5,29,260
2,61,1,100,2,29,318
3,74,1,229,2,3,340
2,14,1,180,3,1,158
4,190,2,55,4,0,69
3,202,1,115,4,26,16
2,75,1,90,3,7,5
2,52,3,25,2,1,167
2,14,1,175,4,4,196
2,75,1,98,2,27,168
2,183,1,125,1,27,18
3,202,1,250,5,7,155
2,14,2,81,2,9,128
3,74,1,229,2,7,327
4,60,1,165,2,32,55
2,92,2,90,2,1,63
4,5,1,130,4,17,347
4,151,1,100,1,15,326
3,120,2,85,2,14,357
2,183,1,130,6,4,5
2,163,1,120,2,1,157
4,184,2,95,1,2,365
4,106,2,75,1,5,281
2,215,1,175,4,2,71
2,52,1,165,3,2,263
3,128,1,276,2,1,192
2,159,1,215,3,33,156
3,202,3,69,1,0,164
3,96,1,135,2,21,5
3,87,1,90,1,11,89
3,95,1,188,3,4,253
4,55,2,85,3,10,88
3,95,2,100,3,6,349
4,106,1,129,2,3,348
4,221,2,40,1,22,332
4,80,2,150,2,1,365
2,191,2,58,2,10,232
2,215,2,90,1,11,58
2,215,2,146,2,8,88
3,74,1,236,2,10,319
2,215,1,200,3,29,144
2,14,2,170,2,0,164
2,86,2,139,1,6,358
3,202,2,98,1,10,327
2,29,2,35,3,0,3
2,191,2,65,2,12,262
2,92,2,145,2,21,64
3,95,2,55,3,2,353
1,125,1,99,2,11,107
2,14,1,119,3,11,24
2,27,2,65,1,9,320
2,77,1,170,2,3,180
4,4,2,99,3,1,95
3,210,1,179,5,32,41
2,32,1,200,2,6,23
5,144,1,119,2,17,175
2,215,1,53,3,4,29
2,215,2,215,2,4,341
4,60,2,39,1,8,210
4,105,2,100,1,3,350
2,215,1,188,5,5,101
1,67,2,75,3,1,311
4,4,1,95,2,6,348
3,87,1,189,1,11,312
4,221,2,65,3,23,354
3,104,2,65,3,36,249
2,52,1,95,4,3,4
3,62,2,96,3,1,365
2,191,1,150,4,22,123
2,14,1,125,2,13,1
2,14,1,180,2,13,303
3,207,2,250,3,11,345
4,167,2,47,1,4,28
3,207,1,125,5,18,1
3,202,1,225,5,16,364
3,93,1,175,2,25,64
4,5,1,144,2,19,18
2,14,2,65,1,5,158
2,215,2,190,1,30,365
2,160,2,70,1,12,119
2,215,1,88,4,6,1
3,36,1,149,4,12,203
3,128,1,240,4,1,19
1,135,2,68,1,16,347
3,74,1,215,2,1,346
2,14,2,80,2,23,257
2,42,2,108,4,21,12
3,138,1,210,2,14,13
4,30,2,55,3,0,365
2,24,1,105,2,6,332
4,190,1,129,3,7,280
2,61,1,63,1,0,19
2,215,2,68,2,5,4
2,215,1,150,3,8,9
4,124,2,60,1,30,364
2,29,2,80,3,0,13
2,29,2,64,1,0,83
3,96,2,199,1,17,347
4,55,2,42,3,11,244
5,208,2,80,1,29,80
1,1,2,142,1,29,48
2,14,2,65,2,22,289
4,55,2,52,1,32,355
2,14,1,100,2,5,149
2,14,2,60,1,7,129
2,14,2,70,3,13,48
3,35,1,225,2,0,9
1,135,2,70,1,0,87
2,58,2,111,2,2,6
2,14,2,100,2,0,89
2,14,2,65,1,11,260
2,14,1,200,2,11,269
1,153,3,36,1,0,71
3,179,1,185,3,26,42
2,52,1,140,1,3,13
2,215,1,100,1,23,173
4,165,2,100,2,0,160
3,207,1,170,5,24,121
3,203,1,150,1,7,2
2,129,2,89,2,5,365
2,81,2,89,1,24,72
3,192,2,100,1,0,307
2,64,1,160,2,22,48
2,215,1,80,2,18,12
2,61,2,47,1,4,63
4,5,1,75,2,0,14
3,65,1,260,3,24,26
4,165,2,80,1,11,179
2,29,2,47,5,21,56
2,215,2,59,5,0,67
2,75,2,45,1,9,129
5,102,1,100,2,11,259
2,19,1,85,3,31,122
2,215,2,120,2,0,89
2,29,2,90,1,2,29
2,29,1,199,1,5,178
3,65,1,169,1,16,50
2,215,1,150,2,4,1
3,210,2,80,4,10,26
2,215,2,50,2,6,2
2,14,3,30,2,32,85
4,221,2,65,3,0,65
3,62,2,150,1,0,26
3,203,2,130,1,9,79
2,14,1,118,3,20,33
2,52,1,97,6,0,101
2,159,1,175,2,8,3
3,36,2,67,1,0,39
3,62,2,116,3,17,42
3,87,1,215,1,1,188
2,14,1,125,3,17,80
2,61,1,90,1,5,361
2,92,2,75,1,35,306
2,52,1,250,3,0,365
4,23,1,105,1,4,208
3,203,1,148,2,18,1
3,96,2,100,1,35,82
3,202,2,125,1,24,188
3,104,1,95,3,22,251
1,153,3,26,1,18,342
3,35,2,109,3,26,18
2,19,1,115,4,9,50
2,152,2,125,5,26,292
2,14,2,95,1,22,36
3,202,1,199,5,6,11
2,92,1,92,4,3,95
3,104,2,100,1,7,324
4,106,1,64,3,6,37
3,210,1,154,3,3,19
3,95,2,100,3,0,362
2,52,1,90,3,3,7
2,32,2,80,2,13,160
2,52,1,102,3,7,4
4,100,2,55,2,0,363
2,75,2,120,2,0,83
3,207,2,80,3,1,112
2,160,2,70,1,5,37
3,120,1,125,3,25,28
3,128,1,260,2,7,276
2,42,1,130,3,15,41
1,135,1,145,3,1,48
2,92,2,65,2,15,65
2,52,1,70,2,15,18
4,118,1,134,2,9,163
2,29,2,75,1,24,250
2,20,1,140,4,2,77
4,106,2,50,1,13,358
2,32,1,180,2,29,45
2,75,2,60,2,0,175
3,96,1,239,2,7,22
2,14,1,115,2,6,6
4,5,1,175,4,12,42
2,215,2,75,4,6,55
3,113,1,150,1,5,23
3,36,1,100,3,3,301
2,26,1,151,5,4,27
4,5,3,60,3,28,248
3,210,2,150,3,2,34
3,74,2,80,3,34,83
2,215,2,89,4,4,128
4,118,2,85,1,10,365
2,61,2,90,1,10,365
2,215,2,125,2,4,364
3,74,1,194,2,8,318
3,74,1,228,2,2,350
4,78,2,55,1,0,79
2,14,2,63,1,4,240
2,14,2,65,2,8,175
3,65,1,150,4,2,3
2,29,1,200,3,1,5
2,31,2,45,3,23,327
5,188,2,57,1,7,365
2,215,2,55,1,25,364
3,104,2,100,3,8,165
3,95,2,75,4,5,80
2,52,1,85,5,9,7
2,82,1,99,2,28,69
4,5,2,50,3,33,282
2,29,2,63,3,2,365
2,14,2,118,1,29,288
3,35,1,149,2,9,129
4,118,1,120,6,25,346
3,131,2,60,2,11,188
3,203,2,195,1,1,36
3,207,1,120,2,1,210
2,215,1,110,4,0,354
3,113,3,35,2,2,353
2,29,2,60,2,10,18
4,106,1,63,3,14,257
2,21,2,75,2,25,129
3,210,1,265,2,19,5
2,215,1,200,4,15,95
2,53,3,25,1,26,23
2,14,2,45,2,5,257
2,42,2,175,2,9,17
3,62,2,80,3,1,213
2,86,1,150,4,9,6
3,65,1,175,4,2,16
2,14,2,60,2,25,349
1,148,1,130,5,0,89
3,95,2,50,5,8,188
2,31,2,50,1,6,281
2,14,1,139,2,9,57
3,210,1,245,5,13,50
2,14,2,65,3,2,365
2,163,1,200,2,17,81
4,5,2,50,1,28,175
3,202,1,150,3,13,61
2,14,2,99,3,20,90
2,54,1,225,2,1,88
1,66,1,115,1,6,364
2,29,2,55,1,36,26
3,96,1,250,1,34,20
5,158,2,118,1,0,353
2,152,1,175,2,11,246
3,62,1,180,4,24,3
3,74,1,221,2,10,354
2,14,2,75,1,15,52
3,104,1,85,1,2,188
2,52,1,87,3,32,72
3,65,2,99,1,9,30
4,218,2,50,1,6,273
1,97,2,65,2,0,296
2,52,2,45,2,17,14
2,215,2,199,1,2,346
4,12,1,120,2,7,41
3,179,2,115,1,31,1
2,215,1,150,2,11,364
4,5,1,160,6,2,19
3,96,2,107,1,19,156
1,39,2,80,2,1,156
2,14,1,120,4,26,10
3,146,1,200,3,21,124
3,207,2,35,2,1,359
3,62,2,67,2,28,179
1,206,2,50,2,20,117
2,14,2,80,4,1,325
3,207,2,150,2,3,365
3,62,1,130,3,3,128
3,74,1,244,2,1,258
3,203,1,175,2,4,142
2,29,1,250,1,7,5
3,192,2,195,1,9,9
2,24,2,38,3,16,175
2,160,1,120,3,3,16
3,95,2,120,3,3,295
4,69,2,180,1,3,88
4,118,2,119,1,0,333
3,113,1,200,2,5,338
5,194,1,135,3,2,36
2,29,2,69,1,1,170
2,29,2,95,2,23,361
2,75,2,40,3,20,131
2,21,3,31,5,7,365
2,14,2,68,1,1,127
2,14,2,70,3,36,281
3,95,2,50,1,13,168
2,191,2,55,1,7,140
3,95,2,80,1,2,356
3,95,2,150,2,3,364
4,218,2,42,1,16,121
4,5,1,169,1,0,28
1,206,2,60,1,1,269
3,35,2,219,1,4,356
3,36,1,200,1,5,11
2,14,2,85,1,1,12
3,62,2,85,3,4,90
4,55,2,45,6,25,307
3,36,1,150,4,8,255
2,14,2,50,2,22,8
2,176,2,61,2,3,1
3,96,1,209,1,1,32
2,215,2,65,2,20,179
2,52,2,100,3,2,163
2,29,1,99,3,9,42
2,31,1,168,1,10,83
3,95,1,170,3,3,180
4,5,1,250,3,1,180
1,63,2,70,1,1,81
3,113,1,220,3,0,24
2,29,2,65,1,25,7
4,167,2,44,5,1,192
2,160,1,59,1,9,288
2,215,1,225,3,9,2
3,95,2,150,2,12,184
2,215,2,165,3,0,89
2,14,2,54,2,19,220
3,95,1,99,2,0,18
3,96,1,200,1,1,364
2,6,2,50,4,36,316
3,179,2,150,3,30,4
3,95,1,175,2,34,75
2,183,2,47,1,4,362
3,95,2,60,1,5,5
2,29,1,150,4,11,8
4,5,2,80,1,21,313
3,120,1,140,2,7,27
3,95,2,73,1,4,24
2,29,2,95,2,20,191
3,95,1,125,3,26,67
3,35,2,130,2,32,355
2,75,2,80,1,18,78
2,215,1,150,2,9,1
2,61,2,175,2,6,61
3,202,2,130,5,3,180
2,32,1,160,4,2,4
4,105,1,79,2,8,336
3,203,2,75,1,19,58
2,215,1,165,4,10,49
4,186,1,125,1,9,344
3,207,2,75,2,25,198
2,215,1,161,2,21,2
2,8,1,175,1,27,276
2,215,2,60,6,3,254
2,14,2,49,2,10,313
2,44,1,200,2,4,22
2,14,1,90,1,14,63
3,74,2,250,3,1,365
3,96,3,75,1,3,365
2,52,2,58,4,1,332
2,215,2,90,2,11,83
2,52,2,67,3,29,365
3,65,1,235,2,28,8
4,114,2,75,1,0,180
3,138,1,155,5,14,29
2,109,2,56,3,1,47
3,128,2,100,1,0,311
3,65,1,185,2,32,26
2,75,1,125,2,31,64
2,109,2,40,2,20,6
3,35,1,251,5,26,14
3,96,1,200,2,9,140
3,113,1,180,4,5,184
3,95,2,69,2,1,365
2,29,2,57,2,23,114
3,113,2,60,2,15,188
2,81,2,110,2,0,66
2,14,1,67,2,12,332
2,215,1,180,2,2,23
3,203,2,90,3,0,24
2,215,1,99,4,16,86
4,221,1,98,2,15,337
2,21,1,199,4,4,37
2,92,1,99,2,12,64
4,186,1,47,3,0,3
2,215,1,235,5,13,153
4,5,3,40,1,18,165
3,207,2,50,2,8,52
2,29,1,125,3,27,41
1,180,2,42,2,23,109
2,14,2,50,2,17,89
2,176,2,65,1,5,352
1,153,2,45,1,23,54
2,152,1,270,3,6,12
3,96,2,105,1,14,241
2,53,1,100,2,11,179
2,14,2,50,4,1,23
1,17,2,69,1,3,359
2,52,2,99,1,4,342
3,199,2,85,1,15,356
2,52,2,75,1,5,65
1,112,2,100,5,0,40
3,65,1,151,3,10,7
3,62,1,170,1,1,20
3,95,2,99,1,10,31
3,128,1,120,1,7,232
2,29,2,58,2,0,57
2,160,1,163,3,16,154
2,61,2,90,1,30,244
3,128,3,85,1,5,83
3,35,1,199,1,0,362
3,62,2,113,2,13,1
2,31,2,25,2,36,144
2,75,2,35,4,2,157
2,92,2,126,2,15,105
4,55,2,80,1,5,358
4,78,2,40,3,3,66
3,120,3,80,2,12,89
1,79,2,149,1,0,363
3,207,2,160,3,6,123
3,62,2,75,2,13,325
2,215,1,165,5,0,20
3,202,2,120,1,2,311
3,113,2,100,2,11,20
3,207,2,55,1,5,332
2,42,3,40,1,3,350
1,79,2,35,5,3,62
3,74,2,115,2,4,177
3,207,2,50,4,21,34
2,14,2,50,2,2,8
3,120,2,70,1,1,50
2,14,2,58,2,4,168
3,65,2,108,2,36,51
2,92,1,185,4,0,176
2,176,2,59,6,15,147
3,203,2,250,1,1,281
2,92,2,99,6,0,54
3,192,2,200,5,4,365
2,14,2,55,2,6,89
4,190,1,101,3,4,110
3,62,2,125,1,11,341
3,207,2,47,5,4,272
1,214,2,45,3,33,325
3,62,2,68,2,31,265
2,52,1,100,3,6,250
3,104,2,40,4,1,81
3,74,1,200,1,13,1
4,118,2,79,2,15,37
1,1,2,33,1,0,179
2,14,2,58,2,6,213
3,207,3,35,1,25,55
2,14,1,108,5,9,99
3,96,2,62,2,19,331
3,62,2,100,2,0,365
2,92,1,70,5,2,26
3,62,2,100,2,10,66
4,72,1,145,1,3,311
2,42,1,219,4,21,31
3,95,1,65,2,32,16
3,95,2,50,1,1,116
4,124,2,70,1,2,188
3,62,3,75,1,1,365
2,53,1,110,2,29,63
4,51,3,37,1,26,365
4,161,2,65,1,15,349
3,179,1,183,2,35,294
2,14,2,60,1,3,176
2,32,2,225,3,1,178
5,127,1,115,2,2,231
3,74,1,227,2,6,328
1,39,2,43,3,0,341
2,215,1,89,2,1,266
3,128,1,220,2,9,283
4,5,2,79,3,26,144
2,14,2,55,2,22,297
3,202,1,219,1,29,338
3,93,2,125,3,7,63
2,152,1,175,4,31,254
2,61,1,199,4,0,13
3,202,1,150,6,11,174
2,183,1,254,2,8,365
2,14,2,60,3,3,197
2,29,2,67,5,34,102
2,29,2,65,1,1,188
2,86,2,80,2,18,189
4,221,2,70,1,0,5
4,167,2,50,1,22,59
2,81,2,95,2,2,164
3,96,1,199,3,21,228
3,113,3,44,2,3,324
2,14,3,35,1,13,89
3,62,1,200,4,5,303
2,77,2,69,2,15,329
3,202,1,175,3,1,103
1,119,2,80,1,2,255
4,118,2,62,5,2,43
3,202,1,145,2,33,267
